Date,High,Low,Open,Close,Volume,Adj Close
2016-12-07,29.98892593383789,29.274641036987305,29.46843910217285,29.844961166381836,4969300.0,29.844961166381836
2016-12-08,30.398670196533203,29.51273536682129,29.772979736328125,29.856035232543945,4194000.0,29.856035232543945
2016-12-09,30.177186965942383,29.667774200439453,29.811738967895508,29.88372039794922,3030100.0,29.88372039794922
2016-12-12,30.027685165405273,29.390918731689453,29.900331497192383,29.844961166381836,2964500.0,29.844961166381836
2016-12-13,30.177186965942383,29.728681564331055,29.817276000976562,29.772979736328125,2218100.0,29.772979736328125
2016-12-14,30.155038833618164,29.64008903503418,29.71207046508789,30.016611099243164,3318100.0,30.016611099243164
2016-12-15,31.56146240234375,30.105205535888672,30.177186965942383,31.428571701049805,6510800.0,31.428571701049805
2016-12-16,31.472867965698242,30.88039779663086,31.362125396728516,31.251384735107422,10792200.0,31.251384735107422
2016-12-19,31.40088653564453,30.91362190246582,31.090808868408203,31.22369956970215,2203600.0,31.22369956970215
2016-12-20,31.694353103637695,31.28460693359375,31.334440231323242,31.589147567749023,2661600.0,31.589147567749023
2016-12-21,31.92137336730957,31.26245880126953,31.44518280029297,31.72203826904297,1925500.0,31.72203826904297
2016-12-22,31.589147567749023,30.714284896850586,31.589147567749023,30.919158935546875,2841700.0,30.919158935546875
2016-12-23,31.118494033813477,30.730897903442383,30.76412010192871,31.057586669921875,1076100.0,31.057586669921875
2016-12-27,31.251384735107422,30.957918167114258,31.057586669921875,31.035436630249023,1816400.0,31.035436630249023
2016-12-28,31.12403106689453,30.492801666259766,31.02989959716797,30.642303466796875,2385000.0,30.642303466796875
2016-12-29,30.77519416809082,30.25470733642578,30.492801666259766,30.598007202148438,1505400.0,30.598007202148438
2016-12-30,30.620155334472656,30.315614700317383,30.56478500366211,30.43743133544922,1453100.0,30.43743133544922
2017-01-03,30.598007202148438,29.97785186767578,30.49833869934082,30.215946197509766,2941900.0,30.215946197509766
2017-01-04,30.686599731445312,30.29900360107422,30.29900360107422,30.454042434692383,3794200.0,30.454042434692383
2017-01-05,30.769657135009766,30.343299865722656,30.343299865722656,30.603544235229492,1498200.0,30.603544235229492
2017-01-06,31.53931427001953,30.653377532958984,30.7530460357666,31.44518280029297,2405200.0,31.44518280029297
2017-01-09,31.362125396728516,30.813953399658203,31.240310668945312,31.279069900512695,2538500.0,31.279069900512695
2017-01-10,31.93244743347168,31.190475463867188,31.229236602783203,31.555925369262695,3007100.0,31.555925369262695
2017-01-11,31.92137336730957,31.578073501586914,31.688814163208008,31.882614135742188,1621700.0,31.882614135742188
2017-01-12,31.982280731201172,31.439645767211914,31.672203063964844,31.915836334228516,1537900.0,31.915836334228516
2017-01-13,32.26467514038086,31.838315963745117,31.843852996826172,32.20930099487305,2994700.0,32.20930099487305
2017-01-17,32.657806396484375,31.926910400390625,32.16500473022461,32.081947326660156,2499800.0,32.081947326660156
2017-01-18,32.4473991394043,31.915836334228516,32.00996780395508,32.4307861328125,1260700.0,32.4307861328125
2017-01-19,32.88482666015625,32.16500473022461,32.320045471191406,32.56367492675781,2318500.0,32.56367492675781
2017-01-20,32.92912673950195,32.53599166870117,32.5526008605957,32.81284713745117,2007100.0,32.81284713745117
2017-01-23,32.80177307128906,31.915836334228516,32.6910285949707,32.27021026611328,1982200.0,32.27021026611328
2017-01-24,33.17829513549805,32.32558059692383,32.4473991394043,33.095237731933594,3639000.0,33.095237731933594
2017-01-25,33.40531539916992,32.9678840637207,33.222591400146484,33.25581359863281,2967200.0,33.25581359863281
2017-01-26,33.3554801940918,32.945735931396484,33.3554801940918,33.00664520263672,2872400.0,33.00664520263672
2017-01-27,34.88372039794922,33.88704299926758,34.03654479980469,34.634552001953125,5428200.0,34.634552001953125
2017-01-30,34.64008712768555,34.14728546142578,34.38538360595703,34.57364273071289,2691100.0,34.57364273071289
2017-01-31,34.88372039794922,34.27463912963867,34.38538360595703,34.8781852722168,2473300.0,34.8781852722168
2017-02-01,35.049835205078125,34.44075393676758,34.784053802490234,34.939090728759766,2618100.0,34.939090728759766
2017-02-02,35.492801666259766,34.62901306152344,34.76744079589844,35.415283203125,1985800.0,35.415283203125
2017-02-03,35.791805267333984,35.188262939453125,35.188262939453125,35.631229400634766,1187800.0,35.631229400634766
2017-02-06,35.946842193603516,35.43743133544922,35.45404052734375,35.7862663269043,2546600.0,35.7862663269043
2017-02-07,36.068660736083984,35.68659973144531,35.91361999511719,35.91361999511719,1662000.0,35.91361999511719
2017-02-08,36.046512603759766,35.71428680419922,35.84717559814453,35.90254592895508,2273000.0,35.90254592895508
2017-02-09,36.42303466796875,35.77519226074219,35.9246940612793,35.99114227294922,1891200.0,35.99114227294922
2017-02-10,36.25138473510742,35.7862663269043,36.096343994140625,35.84164047241211,1870800.0,35.84164047241211
2017-02-13,36.334442138671875,35.86932373046875,35.91361999511719,35.897010803222656,2313800.0,35.897010803222656
2017-02-14,36.15171813964844,35.75304412841797,35.85271453857422,35.908084869384766,2014400.0,35.908084869384766
2017-02-15,36.16279220581055,35.8139533996582,35.86932373046875,36.057586669921875,1196200.0,36.057586669921875
2017-02-16,36.42303466796875,35.82502746582031,36.10188293457031,36.057586669921875,2343800.0,36.057586669921875
2017-02-17,36.14064407348633,35.75304412841797,35.99667739868164,35.76411819458008,2524400.0,35.76411819458008
2017-02-21,36.15171813964844,35.74197006225586,35.74197006225586,36.046512603759766,1839500.0,36.046512603759766
2017-02-22,36.14064407348633,35.797340393066406,35.908084869384766,35.86378860473633,1937200.0,35.86378860473633
2017-02-23,35.99114227294922,35.38206100463867,35.930233001708984,35.503875732421875,1850900.0,35.503875732421875
2017-02-24,35.61461639404297,35.16057586669922,35.27131652832031,35.57032012939453,1550200.0,35.57032012939453
2017-02-27,35.5370979309082,35.29900360107422,35.42635726928711,35.45957946777344,3223800.0,35.45957946777344
2017-02-28,35.415283203125,35.049835205078125,35.238094329833984,35.15503692626953,2179100.0,35.15503692626953
2017-03-01,35.70874786376953,35.14396286010742,35.15503692626953,35.481727600097656,2532900.0,35.481727600097656
2017-03-02,35.70874786376953,35.10520553588867,35.326690673828125,35.14396286010742,1276100.0,35.14396286010742
2017-03-03,35.12735366821289,34.74529266357422,34.972312927246094,35.12735366821289,1573000.0,35.12735366821289
2017-03-06,35.066444396972656,34.584716796875,34.95570373535156,34.72314453125,2402800.0,34.72314453125
2017-03-07,35.138427734375,34.70653533935547,34.72314453125,34.911407470703125,1569900.0,34.911407470703125
2017-03-08,35.415283203125,34.91694259643555,34.961238861083984,35.17164993286133,2246300.0,35.17164993286133
2017-03-09,35.13288879394531,34.71207046508789,35.060909271240234,34.95570373535156,1678100.0,34.95570373535156
2017-03-10,35.343299865722656,34.833885192871094,35.10520553588867,35.14950180053711,1462300.0,35.14950180053711
2017-03-13,35.348838806152344,34.95570373535156,35.049835205078125,35.16057586669922,2706200.0,35.16057586669922
2017-03-14,35.24363327026367,34.795127868652344,35.166114807128906,35.15503692626953,1568600.0,35.15503692626953
2017-03-15,35.49834060668945,35.04429626464844,35.19379806518555,35.28792953491211,1599700.0,35.28792953491211
2017-03-16,35.56478500366211,35.08305740356445,35.326690673828125,35.43743133544922,2091800.0,35.43743133544922
2017-03-17,35.85271453857422,35.42635726928711,35.620155334472656,35.54263687133789,1682800.0,35.54263687133789
2017-03-20,35.59246826171875,35.249168395996094,35.47065353393555,35.47618865966797,1225300.0,35.47618865966797
2017-03-21,35.653377532958984,34.4629020690918,35.57585906982422,34.57364273071289,2154500.0,34.57364273071289
2017-03-22,34.99446105957031,34.518272399902344,34.584716796875,34.87264633178711,1316200.0,34.87264633178711
2017-03-23,35.24363327026367,34.623477935791016,34.86711120605469,34.928016662597656,1442800.0,34.928016662597656
2017-03-24,35.492801666259766,34.833885192871094,35.12735366821289,35.088592529296875,1375000.0,35.088592529296875
2017-03-27,35.25470733642578,34.512733459472656,34.75636672973633,35.088592529296875,1504500.0,35.088592529296875
2017-03-28,35.49834060668945,35.0,35.0,35.199337005615234,2609300.0,35.199337005615234
2017-03-29,35.44296646118164,35.03322219848633,35.138427734375,35.38206100463867,2508500.0,35.38206100463867
2017-03-30,36.14617919921875,35.27131652832031,35.38206100463867,35.43189239501953,4669200.0,35.43189239501953
2017-03-31,35.65891647338867,35.28792953491211,35.415283203125,35.481727600097656,3183700.0,35.481727600097656
2017-04-03,35.946842193603516,35.18272399902344,35.43189239501953,35.354373931884766,3086400.0,35.354373931884766
2017-04-04,35.769657135009766,35.26578140258789,35.29346466064453,35.5370979309082,2878900.0,35.5370979309082
2017-04-05,35.9523811340332,35.348838806152344,35.68106460571289,35.44850540161133,3932700.0,35.44850540161133
2017-04-06,35.70874786376953,35.354373931884766,35.503875732421875,35.54817199707031,3422100.0,35.54817199707031
2017-04-07,35.968994140625,35.54817199707031,35.61461639404297,35.919158935546875,2912500.0,35.919158935546875
2017-04-10,36.13510513305664,35.797340393066406,35.9246940612793,35.941307067871094,3625500.0,35.941307067871094
2017-04-11,36.10188293457031,35.62569046020508,35.9523811340332,36.05204772949219,2686000.0,36.05204772949219
2017-04-12,35.946842193603516,35.28239059448242,35.77519226074219,35.38206100463867,2330600.0,35.38206100463867
2017-04-13,35.69767379760742,35.27685546875,35.343299865722656,35.39313507080078,1916300.0,35.39313507080078
2017-04-17,35.62569046020508,35.415283203125,35.415283203125,35.57585906982422,1163200.0,35.57585906982422
2017-04-18,35.797340393066406,35.30453872680664,35.44850540161133,35.653377532958984,1505600.0,35.653377532958984
2017-04-19,35.82502746582031,35.664451599121094,35.82502746582031,35.73089599609375,1264700.0,35.73089599609375
2017-04-20,36.00775146484375,35.50941467285156,35.74750900268555,35.935768127441406,1703900.0,35.935768127441406
2017-04-21,36.00775146484375,35.55924606323242,36.00775146484375,35.66999053955078,3021600.0,35.66999053955078
2017-04-24,36.67774200439453,35.946842193603516,35.99114227294922,36.6445198059082,4090200.0,36.6445198059082
2017-04-25,37.07087326049805,36.68881607055664,36.904762268066406,36.7386474609375,3881200.0,36.7386474609375
2017-04-26,37.39756393432617,36.7386474609375,36.7386474609375,37.13178253173828,2752800.0,37.13178253173828
2017-04-27,37.42525100708008,37.13178253173828,37.37541580200195,37.33665466308594,1578400.0,37.33665466308594
2017-04-28,37.51384353637695,36.8936882019043,37.353267669677734,37.15946960449219,1574800.0,37.15946960449219
2017-05-01,37.491695404052734,37.12070846557617,37.342193603515625,37.4141731262207,3122500.0,37.4141731262207
2017-05-02,37.541526794433594,36.926910400390625,37.4141731262207,37.05979919433594,2056400.0,37.05979919433594
2017-05-03,37.00442886352539,36.54484939575195,37.00442886352539,36.638980865478516,1569000.0,36.638980865478516
2017-05-04,36.83831787109375,36.4784049987793,36.6445198059082,36.72203826904297,1585400.0,36.72203826904297
2017-05-05,37.3089714050293,36.69435119628906,36.73311233520508,37.25913619995117,2552400.0,37.25913619995117
2017-05-08,37.646732330322266,37.13178253173828,37.31450653076172,37.4473991394043,3751200.0,37.4473991394043
2017-05-09,37.79069900512695,37.12624740600586,37.4307861328125,37.231449127197266,2254400.0,37.231449127197266
2017-05-10,37.331119537353516,36.86046600341797,37.181617736816406,37.087486267089844,2018700.0,37.087486267089844
2017-05-11,36.88814926147461,36.489479064941406,36.81616973876953,36.6002197265625,2530200.0,36.6002197265625
2017-05-12,36.7552604675293,35.96345520019531,36.6002197265625,35.96345520019531,10793500.0,35.96345520019531
2017-05-15,36.85492706298828,35.91361999511719,36.00775146484375,36.68881607055664,2538800.0,36.68881607055664
2017-05-16,37.076412200927734,36.7552604675293,36.77186965942383,36.84385299682617,2123800.0,36.84385299682617
2017-05-17,36.622371673583984,35.91361999511719,36.40642166137695,35.930233001708984,2074900.0,35.930233001708984
2017-05-18,35.908084869384766,35.415283203125,35.73089599609375,35.802879333496094,2537600.0,35.802879333496094
2017-05-19,36.351051330566406,35.87486267089844,35.88593673706055,35.946842193603516,1275000.0,35.946842193603516
2017-05-22,37.37541580200195,36.14064407348633,36.223697662353516,37.3089714050293,4271700.0,37.3089714050293
2017-05-23,37.641197204589844,37.09856033325195,37.57474899291992,37.3089714050293,2558500.0,37.3089714050293
2017-05-24,37.71871566772461,37.30343246459961,37.42525100708008,37.6910285949707,2138800.0,37.6910285949707
2017-05-25,38.25027847290039,37.75193786621094,37.807308197021484,38.01771926879883,3043600.0,38.01771926879883
2017-05-26,38.25027847290039,37.82392120361328,37.945735931396484,38.095237731933594,1580900.0,38.095237731933594
2017-05-30,38.39424133300781,37.96234893798828,38.095237731933594,38.06755447387695,4089800.0,38.06755447387695
2017-05-31,38.42192840576172,37.530452728271484,38.233665466308594,38.42192840576172,16978000.0,38.42192840576172
2017-06-01,38.604652404785156,38.050941467285156,38.48283386230469,38.361019134521484,4430800.0,38.361019134521484
2017-06-02,38.22813034057617,36.91029739379883,37.87929153442383,37.79069900512695,4046100.0,37.79069900512695
2017-06-05,37.76301193237305,36.777408599853516,37.72978973388672,36.88261413574219,4618400.0,36.88261413574219
2017-06-06,37.27021026611328,36.68881607055664,36.937984466552734,37.1705436706543,2661100.0,37.1705436706543
2017-06-07,37.58028793334961,37.09856033325195,37.1705436706543,37.55813980102539,2886300.0,37.55813980102539
2017-06-08,37.364341735839844,35.27131652832031,36.915836334228516,36.046512603759766,6518000.0,36.046512603759766
2017-06-09,36.10188293457031,34.25249099731445,35.99114227294922,34.64008712768555,6723000.0,34.64008712768555
2017-06-12,34.67884826660156,34.091915130615234,34.50165939331055,34.4629020690918,4629500.0,34.4629020690918
2017-06-13,34.9833869934082,34.29125213623047,34.53488540649414,34.784053802490234,3096500.0,34.784053802490234
2017-06-14,35.05537033081055,34.15282440185547,35.02214813232422,34.42414093017578,2060600.0,34.42414093017578
2017-06-15,34.28571319580078,33.648948669433594,34.197120666503906,34.24695587158203,3584100.0,34.24695587158203
2017-06-16,34.507198333740234,34.24695587158203,34.24695587158203,34.39645767211914,3248600.0,34.39645767211914
2017-06-19,34.97785186767578,34.496124267578125,34.60686492919922,34.70099639892578,1418900.0,34.70099639892578
2017-06-20,34.811737060546875,34.39645767211914,34.73421859741211,34.45736312866211,1603300.0,34.45736312866211
2017-06-21,35.188262939453125,34.70653533935547,34.73421859741211,35.060909271240234,1938000.0,35.060909271240234
2017-06-22,35.49834060668945,35.060909271240234,35.188262939453125,35.19379806518555,1537800.0,35.19379806518555
2017-06-23,35.62569046020508,35.066444396972656,35.11627960205078,35.227020263671875,11672300.0,35.227020263671875
2017-06-26,35.631229400634766,35.049835205078125,35.32115173339844,35.13288879394531,1798700.0,35.13288879394531
2017-06-27,35.10520553588867,34.29678726196289,35.077518463134766,34.31893539428711,2991800.0,34.31893539428711
2017-06-28,34.82835006713867,34.29125213623047,34.496124267578125,34.71760940551758,2936000.0,34.71760940551758
2017-06-29,34.57918167114258,33.372093200683594,34.49058532714844,33.665557861328125,3267900.0,33.665557861328125
2017-06-30,34.00885772705078,33.6600227355957,33.676631927490234,33.83720779418945,1419600.0,33.83720779418945
2017-07-03,34.31340026855469,33.42192840576172,33.84828186035156,33.42192840576172,1215200.0,33.42192840576172
2017-07-05,33.776302337646484,33.18383026123047,33.377628326416016,33.665557861328125,1683900.0,33.665557861328125
2017-07-06,33.72646713256836,33.31672286987305,33.3997802734375,33.687705993652344,2381300.0,33.687705993652344
2017-07-07,34.1860466003418,33.69878005981445,33.74861526489258,34.058692932128906,1007000.0,34.058692932128906
2017-07-10,34.16943359375,33.803985595703125,34.08638000488281,34.053157806396484,1256600.0,34.053157806396484
2017-07-11,34.3244743347168,33.84274673461914,34.02547073364258,34.064231872558594,1935100.0,34.064231872558594
2017-07-12,34.29125213623047,33.942413330078125,34.29125213623047,34.102989196777344,1856900.0,34.102989196777344
2017-07-13,34.18050765991211,33.83167266845703,34.102989196777344,33.942413330078125,1391500.0,33.942413330078125
2017-07-14,34.053157806396484,33.83167266845703,33.953487396240234,33.88704299926758,754500.0,33.88704299926758
2017-07-17,34.889259338378906,33.765228271484375,33.942413330078125,34.833885192871094,2028600.0,34.833885192871094
2017-07-18,34.833885192871094,34.54042053222656,34.71207046508789,34.73421859741211,1474000.0,34.73421859741211
2017-07-19,35.26578140258789,34.71760940551758,34.795127868652344,35.23255920410156,3412600.0,35.23255920410156
2017-07-20,35.45404052734375,35.17164993286133,35.415283203125,35.40420913696289,1419300.0,35.40420913696289
2017-07-21,35.45957946777344,35.088592529296875,35.40974426269531,35.23255920410156,1112800.0,35.23255920410156
2017-07-24,35.354373931884766,35.110740661621094,35.215946197509766,35.25470733642578,1038600.0,35.25470733642578
2017-07-25,35.54263687133789,35.049835205078125,35.28792953491211,35.27685546875,1109200.0,35.27685546875
2017-07-26,35.54817199707031,35.27685546875,35.47065353393555,35.44850540161133,1634200.0,35.44850540161133
2017-07-27,35.54817199707031,34.889259338378906,35.54817199707031,35.177188873291016,1133000.0,35.177188873291016
2017-07-28,35.348838806152344,34.90586853027344,35.05537033081055,35.28239059448242,807100.0,35.28239059448242
2017-07-31,35.73643493652344,35.38206100463867,35.43743133544922,35.58693313598633,1254600.0,35.58693313598633
2017-08-01,35.7862663269043,35.415283203125,35.73643493652344,35.69767379760742,1040400.0,35.69767379760742
2017-08-02,35.70874786376953,35.1218147277832,35.70874786376953,35.354373931884766,1347600.0,35.354373931884766
2017-08-03,35.503875732421875,35.138427734375,35.26578140258789,35.44296646118164,663500.0,35.44296646118164
2017-08-04,35.73643493652344,35.47065353393555,35.5537109375,35.653377532958984,792800.0,35.653377532958984
2017-08-07,35.81949234008789,35.415283203125,35.5537109375,35.68659973144531,742900.0,35.68659973144531
2017-08-08,35.87486267089844,35.3986701965332,35.55924606323242,35.68659973144531,938000.0,35.68659973144531
2017-08-09,35.620155334472656,35.215946197509766,35.354373931884766,35.503875732421875,950600.0,35.503875732421875
2017-08-10,35.43743133544922,34.94462966918945,35.38206100463867,34.97785186767578,869500.0,34.97785186767578
2017-08-11,35.066444396972656,34.73421859741211,34.83942413330078,34.90586853027344,1422700.0,34.90586853027344
2017-08-14,37.73532485961914,35.935768127441406,35.935768127441406,37.508304595947266,5160200.0,37.508304595947266
2017-08-15,37.607975006103516,36.6445198059082,37.519378662109375,36.661128997802734,1484700.0,36.661128997802734
2017-08-16,37.41971206665039,36.638980865478516,36.66666793823242,37.220375061035156,1059700.0,37.220375061035156
2017-08-17,37.45293426513672,36.7552604675293,37.00442886352539,36.766334533691406,836100.0,36.766334533691406
2017-08-18,37.093021392822266,36.5060920715332,36.68327713012695,36.99335479736328,692200.0,36.99335479736328
2017-08-21,37.20930099487305,36.58914566040039,36.96567153930664,37.13732147216797,1472200.0,37.13732147216797
2017-08-22,38.189369201660156,37.55813980102539,37.67441940307617,38.04540252685547,1975200.0,38.04540252685547
2017-08-23,38.33333206176758,37.72978973388672,37.72978973388672,38.31672286987305,1547200.0,38.31672286987305
2017-08-24,38.82059860229492,38.33333206176758,38.33333206176758,38.71539306640625,1523700.0,38.71539306640625
2017-08-25,40.199337005615234,39.230342864990234,39.3244743347168,39.72314453125,4350200.0,39.72314453125
2017-08-28,40.50941467285156,39.584716796875,39.70099639892578,40.31007766723633,1800000.0,40.31007766723633
2017-08-29,40.57585906982422,39.52934646606445,40.077518463134766,40.387596130371094,1354500.0,40.387596130371094
2017-08-30,41.14064407348633,40.415283203125,40.47065353393555,41.10188293457031,1830500.0,41.10188293457031
2017-08-31,41.52824020385742,41.13510513305664,41.2292366027832,41.489479064941406,2223000.0,41.489479064941406
2017-09-01,41.56699752807617,41.223697662353516,41.51716613769531,41.395347595214844,2462400.0,41.395347595214844
